0 0.041580 1.312337
1 1.787026 -0.320806
2 1.807208 -0.234577
3 1.743606 -0.845290
4 1.772536 -0.970435
5 1.746276 -0.228151
6 1.713988 1.403441
7 1.712866 1.128659
8 0.990432 0.978500
9 1.443382 0.151856
10 0.808474 1.167551
11 0.408342 -0.683962
12 0.973432 0.595154
13 0.513694 1.249520
14 1.225308 0.229508
15 0.704112 0.900332
16 0.361232 1.285763
17 1.719684 0.801716
18 1.066828 -0.256009
19 0.336988 0.259046
20 1.548408 0.673955
21 1.353932 -0.557350
22 0.718264 0.600197
23 1.714208 0.112100
24 1.418504 -0.714559
25 0.542008 0.889523
26 1.635330 1.974581
27 0.503080 1.462199
28 1.046490 0.525161
29 1.141146 -0.592303
30 1.836446 0.316946
31 0.571390 0.845573
32 0.401806 0.985667
33 1.464232 1.202954
34 0.852476 1.701830
35 0.308000 1.150382
36 0.917190 0.041954
37 1.728688 0.002237
38 0.794140 -0.286600
39 0.442262 0.868022
40 0.665896 0.476405
41 0.505030 1.000895
42 0.967324 0.512165
43 0.975396 0.569777
44 1.057588 0.723869
45 1.318316 1.890110
46 0.027210 0.383615
47 0.189826 1.192583
48 1.278892 1.481087
49 0.930358 0.746108
50 1.455280 -0.593407
51 0.597660 1.107761
52 1.998404 1.038581
53 1.106038 1.737872
54 1.834654 1.322450
55 1.070596 -0.249175
56 0.532572 -0.087505
57 0.867184 -0.201100
58 0.649146 0.312926
59 1.579120 0.109157
60 0.024532 1.895210
61 0.666178 0.626669
62 1.885256 1.833065
63 0.546168 0.746222
64 1.542768 -0.236155
65 1.360926 -0.953872
66 1.812998 0.486935
67 0.468632 1.717103
68 0.350344 1.362005
69 0.669354 0.826556
70 1.122970 0.158981
71 0.750958 0.032369
72 1.380984 1.427216
73 1.220848 0.594251
74 0.493428 0.199952
75 1.802274 1.325996
76 1.762812 -0.297322
77 0.635112 1.472102
78 0.357162 -0.679024
79 1.844922 0.398954
80 0.723216 0.808772
81 1.996092 1.353377
82 0.197138 -0.302914
83 0.413024 1.370282
84 0.039394 0.623567
85 0.797892 0.743549
86 1.855032 1.323275
87 1.850612 -0.596920
88 0.199698 -0.843754
89 1.331556 0.039692
90 1.936836 0.700745
91 1.276496 1.549475
92 0.634986 1.867412
93 1.347718 -0.962719
94 1.158298 -0.661984
95 1.990194 0.371327
96 1.431192 1.979429
97 0.483136 -0.008446
98 0.451012 0.344240
99 0.241224 -0.264391
100 1.978538 -0.892270
101 1.652772 0.299411
102 0.653374 -0.195865
103 1.134994 0.279611
104 1.672958 1.248881
105 0.578906 1.414694
106 0.633084 1.783103
107 1.309446 -0.548836
108 1.767012 1.534802
109 0.325630 1.937021
110 0.947918 -0.526264
111 0.872232 1.117721
112 0.302110 1.033052
113 0.072850 1.678739
114 0.251528 1.020167
115 0.276234 0.894155
116 1.418598 0.442565
117 0.129044 -0.892039
118 0.530504 -0.554887
119 1.957752 -0.694804
120 1.795998 -0.195013
121 1.813260 1.192679
122 0.392060 -0.766885
123 1.762562 0.787664
124 0.877982 0.681344
125 1.149790 1.738850
126 0.469424 -0.966967
127 1.237716 1.706360
128 1.377390 -0.485095
129 1.590066 -0.007567
130 1.690050 1.799450
131 0.957096 -0.787972
132 0.828012 0.629210
133 1.246030 1.037774
134 0.415588 0.805673
135 1.561980 0.866435
136 0.773144 -0.388084
137 0.706076 0.747809
138 0.563354 -0.297040
139 1.389686 -0.288937
140 1.589536 -0.190783
141 0.299942 0.637499
142 1.594204 -0.144457
143 0.895906 -0.993550
144 0.913634 -0.271042
145 0.665922 1.454582
146 0.352274 1.434530
147 0.810444 -0.680515
148 1.741864 0.633770
149 1.571506 0.785234
150 0.292962 -0.750712
151 0.434446 -0.851782
152 1.606840 0.710786
153 1.264018 0.804350
154 0.641868 1.529612
155 1.676942 0.896162
156 0.225886 0.514382
157 0.355774 1.730138
158 1.579952 0.877520
159 0.857096 1.289435
160 1.737654 1.284527
161 0.195382 0.683948
162 0.178742 0.508739
163 1.335622 0.429968
164 0.095006 0.360692
165 0.143468 1.131011
166 0.106024 -0.133126
167 1.519486 1.569299
168 0.751144 1.724312
169 0.915766 1.089518
170 1.502616 1.438118
171 0.657120 0.141812
172 0.635000 -0.931600
173 1.614004 0.871484
174 1.297280 -0.293350
175 0.773946 -0.898543
176 1.026822 0.453992
177 1.190270 0.808349
178 1.007860 -0.211162
179 0.158878 0.654299
180 0.465726 1.002575
181 1.556244 -0.142375
182 0.945670 0.613595
183 1.317320 1.545221
184 1.924642 -0.650371
185 1.089826 -0.310054
186 0.891202 0.169478
187 1.221172 1.289306
188 0.825252 0.252764
189 0.773860 0.732854
190 0.338980 -0.129232
191 1.222876 1.048703
192 0.582544 -0.380281
193 1.604072 1.385606
194 0.939040 1.644425
195 1.725976 1.107149
196 0.130706 -0.527614
197 1.009220 0.614564
198 1.390656 -0.510187
199 0.773192 -0.477997
200 1.592332 0.343583
201 0.807966 -0.274696
202 0.708078 0.592763
203 0.009740 1.299995
204 1.897018 1.724456
205 1.721272 0.903053
206 0.396816 0.416222
207 0.634506 -0.981901
208 1.357294 -0.642133
209 1.602470 0.993557
210 1.034234 -0.458275
211 0.733804 0.747410
212 0.676076 1.614539
213 0.241316 0.649154
214 1.102272 -0.929182
215 0.480142 0.041906
216 0.942936 0.932165
217 1.178140 1.476521
218 0.349952 -0.669124
219 0.217050 0.919514
220 0.036890 1.907483
221 0.548378 1.199615
222 0.882470 -0.676618
223 1.478476 0.908702
224 1.486872 -0.829522
225 0.601508 1.330715
226 0.474802 -0.447976
227 0.718750 -0.724627
228 0.111042 1.989155
229 0.315722 -0.630973
230 1.072688 0.193799
231 0.940624 -0.976564
232 0.083976 -0.821854
233 0.699342 1.199948
234 0.339350 0.374588
235 0.746308 1.113416
236 1.887418 -0.508912
237 0.875354 1.703888
238 1.575684 -0.469252
239 1.075062 0.593834
240 0.467484 0.063911
241 1.649070 1.962485
242 1.077290 -0.448270
243 1.191278 -0.668443
244 1.393296 1.260500
245 0.467056 -0.301024
246 0.302866 1.111520
247 1.514312 -0.419737
248 0.559150 0.869537
249 0.886180 1.896806
250 1.195456 -0.002212
251 1.340148 0.624311
252 0.992584 0.872309
253 0.885468 1.401461
254 1.602038 0.489851
255 1.696234 0.653339
256 1.702508 1.017959
257 1.077218 0.169697
258 0.745830 0.951800
259 1.000836 -0.791311
260 0.808200 -0.249103
261 1.637814 0.666602
262 0.940982 -0.722755
263 0.530614 1.250198
264 1.431190 1.125191
265 0.464040 -0.060031
266 0.081988 1.706282
267 0.742224 -0.839086
268 1.052396 1.441538
269 1.708250 1.530707
270 1.653630 1.106729
271 0.789366 1.034207
272 0.749792 0.348932
273 0.135938 1.243433
274 0.200488 -0.745783
275 0.667454 -0.937912
276 1.702780 1.006958
277 1.152460 -0.034354
278 0.555508 1.524614
279 0.143896 1.980047
280 0.132574 -0.088093
281 1.646048 0.870899
282 1.444830 -0.417592
283 1.354544 1.294895
284 1.048670 -0.856753
285 1.217070 0.053450
286 0.532688 0.558710
287 1.091144 -0.527224
288 0.971132 0.840623
289 0.843512 -0.693514
290 0.429264 1.266449
291 0.245716 -0.801931
292 1.881642 -0.353677
293 0.775810 -0.344275
294 1.146662 1.928615
295 1.456552 0.918854
296 1.593052 -0.797044
297 0.526504 0.556826
298 1.556282 0.370628
299 0.567814 -0.092572
300 0.041954 0.226382
301 0.339956 -0.138034
302 0.889432 1.146650
303 0.889828 0.339902
304 1.690886 0.149066
305 1.097592 0.729284
306 1.309714 -0.435979
307 0.317606 0.787037
308 0.806896 -0.810820
309 0.661212 1.930337
310 0.078530 -0.823351
311 1.232794 1.507376
312 0.253070 0.188003
313 0.709468 1.714028
314 0.738458 -0.535021
315 1.447008 0.170621
316 0.160280 0.229505
317 0.387762 0.574568
318 1.283474 -0.534559
319 1.942982 -0.989401
320 1.076340 -0.890083
321 1.159922 -0.420919
322 0.449292 1.216292
323 1.577412 -0.566662
324 0.636352 -0.642061
325 0.242450 0.072323
326 1.389096 -0.238075
327 0.386466 1.463249
328 0.332656 -0.807043
329 0.484224 0.606674
330 1.471330 0.445904
331 0.884234 -0.003529
332 1.783606 0.907994
333 0.746730 0.600623
334 1.582290 0.034568
335 0.106852 -0.012055
336 1.795696 0.900161
337 1.044686 0.916538
338 1.777006 1.482203
339 1.566586 -0.379963
340 0.926132 1.713554
341 0.160944 -0.527158
342 1.349690 1.370174
343 0.990100 1.523522
344 1.708754 1.211486
345 1.786168 -0.680818
346 1.470964 0.005603
347 0.877102 0.881858
348 0.975102 1.435751
349 1.354358 1.385144
350 1.346250 1.191815
351 0.248728 -0.738025
352 1.760688 -0.510823
353 1.452344 -0.144403
354 1.013624 0.528395
355 0.983756 1.909637
356 1.860670 -0.733894
357 0.254986 -0.635401
358 1.757520 -0.583315
359 0.958118 -0.251530
360 0.784818 0.116429
361 0.711768 -0.616324
362 0.447392 -0.067636
363 0.543060 1.133741
364 1.278114 1.846127
365 0.045294 1.485602
366 0.391332 -0.558967
367 1.831720 -0.771970
368 1.652844 0.926096
369 1.755122 -0.000295
370 1.335698 0.108317
371 1.638932 -0.656392
372 1.948986 0.389933
373 1.504842 1.559762
374 1.204414 -0.305560
375 0.205488 1.983848
376 0.239950 0.375884
377 0.245016 0.031013
378 0.571536 1.731170
379 1.142540 1.774475
380 1.718198 0.781754
381 0.539424 0.713351
382 0.514562 -0.443284
383 0.326958 -0.748888
384 0.687912 -0.876880
385 1.866582 0.584471
386 1.853662 1.258271
387 0.318090 1.703975
388 0.432136 1.734401
389 1.509158 0.003881
390 0.285894 1.571969
391 0.658488 -0.211231
392 1.664606 1.904312
393 0.245892 0.903272
394 1.756990 1.082651
395 0.151202 -0.238162
396 1.608974 0.035939
397 0.682832 -0.814696
398 0.094474 0.514685
399 1.323648 0.173579
400 1.091872 -0.665599
401 0.871404 1.967357
402 1.728448 0.784244
403 1.780888 0.789935
404 0.045134 -0.515875
405 0.895248 1.045598
406 1.070100 1.330604
407 0.922282 1.651118
408 0.522650 0.752264
409 1.036260 0.968516
410 1.589314 0.781193
411 0.852940 0.797432
412 0.910794 1.303658
413 0.354528 0.507902
414 0.545564 1.517267
415 0.820360 0.005210
416 0.933816 1.537646
417 0.648378 1.542455
418 0.881260 1.192958
419 0.888260 1.938647
420 1.784722 1.675262
421 1.322832 0.282236
422 0.369950 -0.632329
423 0.622236 1.887956
424 0.445994 0.036800
425 1.237648 -0.947038
426 1.878662 -0.864118
427 0.266300 1.733240
428 0.659066 -0.068755
429 0.827430 0.806945
430 1.331712 1.471685
431 0.907474 -0.601708
432 0.372258 1.333778
433 0.993202 -0.570664
434 0.050528 1.822193
435 0.245322 1.752878
436 0.697676 1.352231
437 1.722780 -0.849505
438 0.845974 -0.482476
439 1.058338 0.937952
440 0.068920 -0.556021
441 1.327278 0.470429
442 1.419278 -0.060577
443 0.802448 -0.882484
444 1.247112 -0.006127
445 0.315678 1.417292
446 1.343076 0.834728
447 0.909762 1.573001
448 1.811710 1.854446
449 0.001558 1.793357
450 0.817132 0.919379
451 0.730194 -0.178732
452 1.880444 -0.320539
453 1.680546 0.089627
454 1.830694 0.108326
455 0.018388 1.849421
456 0.067574 1.018499
457 0.879902 -0.220666
458 1.971948 0.072581
459 0.597902 -0.622351
460 1.377636 1.919426
461 0.895998 0.081068
462 0.202142 0.257696
463 1.468750 -0.979222
464 1.774134 1.205465
465 0.908794 -0.113101
466 1.782600 0.007541
467 0.171482 1.494566
468 0.157372 0.327098
469 0.389464 1.982102
470 1.623616 -0.388222
471 0.920386 0.085841
472 0.786222 0.249488
473 1.243450 1.686311
474 1.548046 0.311084
475 1.075344 1.937579
476 0.820342 0.506072
477 0.679098 0.533726
478 1.842512 -0.778225
479 0.069040 1.424969
480 0.650864 -0.984193
481 1.240616 -0.349804
482 0.682232 -0.332797
483 1.129212 0.259409
484 1.329534 1.278014
485 1.860378 1.978781
486 0.959232 1.720202
487 0.709748 0.167237
488 0.646462 1.929800
489 0.569034 0.840818
490 1.859960 0.015623
491 1.185600 0.020453
492 1.681130 0.346103
493 0.735490 -0.165478
494 0.077956 1.755851
495 1.205698 0.093230
496 1.847774 -0.330526
497 0.194988 1.344065
498 1.923822 -0.464641
499 1.435020 0.880037
500 1.875582 0.943097
501 0.271916 1.801280
502 0.141572 0.472499
503 0.645678 0.182051
504 1.967570 -0.628876
505 1.047950 1.741295
506 0.924500 0.899381
